
1,22158.613547
2,11095.901931
2,11390.464148
3,3410.879919
3,5974.960255
3,5750.609308
8,1089.736118
8,2706.496674
8,2986.134816
8,2878.149369
8,3176.196141
8,3201.980162
8,3335.092354
8,2709.786513
16,830.591895
16,881.712412
16,904.71753
16,1542.594313
16,1626.864381
16,1676.06188
16,1673.934629
16,1566.65665
16,1540.683816
16,1524.221509
16,1557.988923
16,1633.857908
16,1566.195535
16,1325.083999
16,1577.976596
16,1612.943886
32,816.893526
32,748.595409
32,744.475324
32,794.183752
32,754.913931
32,780.362615
32,775.994412
32,852.611749
32,705.311193
32,886.269424
32,868.266757
32,844.66935
32,792.672764
32,866.858656
32,743.338603
32,862.043023
32,881.092169
32,932.865577
32,931.930406
32,868.185391
32,888.844868
32,905.718304
32,785.07677
32,848.297486
32,801.424384
32,904.094522
32,796.225817
32,859.668625
32,795.292891
32,669.637933
32,823.57931
32,796.106828
1,22158.613547
2,11095.901931
2,11390.464148
3,3410.879919
3,5974.960255
3,5750.609308
8,1089.736118
8,2706.496674
8,2986.134816
8,2878.149369
8,3176.196141
8,3201.980162
8,3335.092354
8,2709.786513
16,830.591895
16,881.712412
16,904.71753
16,1542.594313
16,1626.864381
16,1676.06188
16,1673.934629
16,1566.65665
16,1540.683816
16,1524.221509
16,1557.988923
16,1633.857908
16,1566.195535
16,1325.083999
16,1577.976596
16,1612.943886
32,816.893526
32,748.595409
32,744.475324
32,794.183752
32,754.913931
32,780.362615
32,775.994412
32,852.611749
32,705.311193
32,886.269424
32,868.266757
32,844.66935
32,792.672764
32,866.858656
32,743.338603
32,862.043023
32,881.092169
32,932.865577
32,931.930406
32,868.185391
32,888.844868
32,905.718304
32,785.07677
32,848.297486
32,801.424384
32,904.094522
32,796.225817
32,859.668625
32,795.292891
32,669.637933
32,823.57931
32,796.106828
64,810.327292
64,864.46066
64,875.912097
64,906.305552
64,864.279156
64,787.143071
64,862.910082
64,876.596086
64,738.544707
64,868.004177
64,816.997962
64,844.25735
64,809.624982
64,874.325389
64,90.124452
64,889.028395
64,845.505257
64,855.967714
64,925.120554
64,892.272888
64,854.877844
64,871.086043
64,845.533514
64,912.722405
64,981.346067
64,753.984521
64,902.570807
64,880.408514
64,897.942101
64,83.865676
64,951.131207
64,874.493501
64,922.350419
64,900.3622
64,883.363317
64,902.487993
64,897.699246
64,896.453588
64,884.351718
64,893.673724
64,860.375237
64,905.413815
64,856.048775
64,885.954653
64,849.391731
64,827.635855
64,628.547666
64,916.246514
64,835.72409
64,891.908811
64,854.257245
64,700.460249
64,867.019835
64,900.760877
64,880.490028
64,859.204493
64,883.078655
64,852.462506
64,880.665414
64,696.138933
64,723.451943
64,651.805201
64,865.652755
64,850.355816
