
1,75646.067633
2,31015.192481
2,36465.907704
4,17150.252674
4,16242.57355
4,11317.082583
4,17623.25574
8,9042.898551
8,7904.64854
8,8825.647683
8,8452.554497
8,8835.406055
8,5752.407416
8,8331.255231
8,9246.172011
16,4542.042184
16,4681.866477
16,4487.570491
16,4339.437973
16,4419.406145
16,4645.083449
16,4430.34498
16,4391.642059
16,4565.319956
16,4205.428835
16,4328.455674
16,4568.080655
16,4271.00848
16,4183.670417
16,4772.884644
16,4303.788422
32,2317.774235
32,2433.615493
32,2339.072061
32,2222.24076
32,2124.931924
32,2355.875802
32,2068.191804
32,1399.808659
32,2378.756816
32,2402.332147
32,2272.009356
32,2288.013197
32,2318.087236
32,2180.839691
32,2227.388808
32,2237.305651
32,2267.288366
32,2052.675669
32,2124.050354
32,2187.166339
32,2067.682546
32,2188.695405
32,2618.923127
32,2135.202181
32,2349.695389
32,2291.665975
32,2229.482973
32,2281.057864
32,2050.417492
32,2131.750065
32,2436.414373
32,2158.914968
64,1308.87157
64,1272.953928
64,1221.525825
64,1215.393264
64,1329.868198
64,1322.767592
64,1238.250655
64,1362.475029
64,1242.873341
64,1210.555465
64,1275.034498
64,1192.726295
64,80.760435
64,1190.990605
64,1336.108287
64,1406.586949
64,1311.112759
64,1379.156828
64,1340.310024
64,1457.248685
64,1263.15406
64,1368.844615
64,1332.812053
64,1247.925787
64,1249.576924
64,1248.967248
64,1356.575444
64,80.585071
64,80.65073
64,1269.03889
64,81.011036
64,956.492919
64,1200.098545
64,943.253924
64,944.434819
64,1313.495602
64,2493.438481
64,72.283631
64,886.195456
64,789.191917
64,1222.588647
64,1187.50442
64,1301.817706
64,1349.21924
64,1262.431421
64,1118.717117
64,1176.683022
64,1214.792692
64,1232.033433
64,1217.829669
64,1215.364445
64,981.682376
64,1216.14609
64,1229.598087
64,1192.764927
64,1265.246741
64,1162.575073
64,1176.633814
64,1265.774191
64,1281.858876
64,1228.251639
64,1350.714595
64,1207.945525
64,1183.628967
